Episode,Throughput,Workload,Safety,StateIndex,Action
502,60.538779350309,6.24645866883958,1,5,1
503,60.5163242680444,3.62144276488118,1,1,1
504,60.540778582761,6.4129289972519,1,8,1
505,60.5175548411325,8.01410896380552,1,8,1
506,60.5163024889201,1.60978309512275,1,2,1
507,60.5121216886561,9.2243688509247,1,8,1
508,60.5043543287584,8.65972566205489,1,8,1
509,60.4614458887327,12.7201771337748,1,8,1
510,60.5061966324853,4.37628427330818,1,9,1
511,60.5073072839658,5.98322654486631,1,6,1
512,60.5001398144051,4.33551397303941,1,6,1
513,60.4724984362201,11.3179089320254,1,9,1
514,60.4770345061186,4.0624558675851,1,7,3
515,60.5056921475929,0.334724329437896,1,1,1
516,60.520357150629,0.225601632156168,1,1,1
517,60.5333820984431,3.29407421546245,1,5,1
518,60.5129560034917,9.34197203689492,1,9,1
519,60.540431507443,3.70584865126356,1,7,3
520,60.560834367858,1.22741790594546,1,3,1
521,60.5131113571573,8.27330409766098,1,4,1
522,60.4813487741205,4.79333170601233,1,6,1
523,60.4683658557011,10.623615128957,1,8,1
524,60.4779288176347,3.76295556569917,1,7,3
525,60.4627684283065,9.39339947739284,1,8,1
526,60.4333072264255,5.8045308308869,1,4,1
527,60.4247634882314,4.41187430505809,1,4,1
528,60.4283090448806,2.62229406369262,1,2,1
529,60.3958759691065,0.718395012623539,1,3,1
530,60.3667514097781,10.715413326349,1,8,1
531,60.3486982333839,9.25741350463122,1,8,1
532,60.3170802013181,12.5966351332448,1,8,1
533,60.2845439522885,12.613499706998,1,9,1
534,60.2789910944592,5.74908055619375,1,4,1
535,60.3025952103845,5.95920896531489,1,8,1
536,60.3035376429633,4.59166052143991,1,7,3
537,60.3184676144148,3.64395664421737,1,7,3
538,60.3247167261515,2.30092559580517,1,2,1
539,60.3288539596407,2.15066518957298,1,4,3
540,60.3512382384811,1.02160109134063,1,2,1
541,60.3609676125751,8.60321514004539,1,9,1
542,60.3899324904733,4.38616309512239,1,4,1
543,60.365575526242,2.75831779407865,1,2,1
544,60.3681901749769,3.23493516545545,1,7,3
545,60.3646557301156,6.3141821575849,1,6,1
546,60.3853111276716,0,1,5,2
547,60.3981684995565,0.983088726610915,1,3,1
548,60.3963651210321,6.71956348193152,1,8,1
549,60.3796004993815,5.87035887095443,1,4,1
550,60.3645196909897,8.68380444617681,1,8,1
551,60.3804792727536,4.37565591016364,1,6,1
552,60.4148749329283,5.70249513430579,1,8,1
553,60.4214149824141,5.12323739805431,1,6,1
554,60.4288330611099,5.13757722778496,1,6,1
555,60.4528826944587,3.33144074720875,1,7,3
556,60.4696797923597,1.68604132424379,1,4,3
557,60.4521967360733,1.53146810718151,1,2,1
558,60.4342586726956,0.331899858429481,1,2,1
559,60.4370690119132,7.22663323868226,1,9,1
560,60.4280072373948,6.64396449753091,1,6,1
561,60.439022943344,6.19207551909624,1,8,1
562,60.4395283271463,2.0837803828354,1,1,1
563,60.4570501879545,1.12091956207832,1,3,1
564,60.4489967343784,0.153969519051453,1,1,1
565,60.4369379350844,3.84805487484389,1,6,1
566,60.4437483444636,5.4313356099982,1,5,1
567,60.4283922837381,4.3988333796716,1,5,1
568,60.4422436272709,3.72891666911096,1,4,1
569,60.4629498560158,0,1,8,2
570,60.4611473644862,3.49272004709387,1,5,1
571,60.4628064527674,4.98772498894907,1,5,1
572,60.4608319005319,3.93774466722564,1,7,3
573,60.4503076449347,4.28836874093236,1,6,1
574,60.4817684326229,4.31174757023705,1,6,1
575,60.4916575506206,3.82244408940988,1,7,3
576,60.5080550014102,3.93733289766151,1,7,3
577,60.4959690940793,1.60585987754133,1,1,1
578,60.4782832113033,10.6969909542798,1,8,1
579,60.4616330475662,5.62479364476898,1,5,1
580,60.4564319267501,2.67207223743756,1,2,1
581,60.4539224806265,4.62152183159937,1,4,1
582,60.4915041245847,6.17498986077518,1,8,1
583,60.4680035954877,5.99095506641565,1,5,1
584,60.500277279729,0,1,2,2
585,60.4994150076287,6.3263896883832,1,6,1
586,60.519395702687,1.89859528954475,1,1,1
587,60.5370363528394,0,1,2,2
588,60.5254648442551,1.41987102749368,1,2,1
589,60.544391484994,1.02020012810806,1,2,1
590,60.5292045372109,1.72666211991361,1,3,1
591,60.5339115891743,1.31010650008849,1,2,1
592,60.5691322547256,4.13916124230689,1,6,1
593,60.5836467516541,1.54153979251881,1,1,1
594,60.5600410611352,4.17028640824944,1,4,1
595,60.5885233425798,6.31953779427361,1,9,1
596,60.5668347322541,5.69264713522882,1,5,1
597,60.5933784713066,2.43603869352128,1,7,3
598,60.6196924186914,1.24632020334664,1,1,1
599,60.610283344258,2.05504330538935,1,1,1
600,60.6291875994635,0.328176532450079,1,3,1
601,60.6590748472397,0,1,1,2
602,60.6627141130718,2.65438115587698,1,2,1
603,60.6765652563735,1.50142765357047,1,1,1
604,60.642217904783,1.17475421845225,1,2,1
605,60.6530568466533,1.05623106154599,1,1,1
606,60.6215434011934,5.96533937195563,1,5,1
607,60.5764590770605,2.95629755165389,1,1,1
608,60.5792089159917,3.50694193511688,1,6,1
609,60.556183899067,6.12990198172492,1,4,1
610,60.5684799654337,5.9871889633012,1,8,1
611,60.5323259705461,0.529003366140783,1,3,1
612,60.5435069763103,6.93829994152009,1,8,1
613,60.5379333703405,6.53695027833532,1,5,1
614,60.5370756475349,0.814246907676246,1,2,1
615,60.5477894771134,7.68344184142668,1,8,1
616,60.5336514044784,10.3319495753659,1,8,1
617,60.517357751859,0.703918020713791,1,3,1
618,60.5331374883688,2.29461930248684,1,2,1
619,60.5113414915755,9.71845956824598,1,8,1
620,60.5040154385208,7.96170292124815,1,9,1
621,60.4818431345569,2.24236570909974,1,2,1
622,60.4723793300236,2.27808243210048,1,1,1
623,60.4379012614123,4.95392010820809,1,5,1
624,60.4150788462324,5.92901662646362,1,6,1
625,60.4228553154877,5.61674935173718,1,4,1
626,60.4439333069133,2.81862749850686,1,5,1
627,60.4232726767881,5.55556600699616,1,4,1
628,60.400533422502,9.16020462093662,1,8,1
629,60.4127895263609,0.315674476337365,1,1,1
630,60.4202622160642,2.30740445237697,1,2,1
631,60.3953654052713,8.88116381158508,1,9,1
632,60.3940844353602,8.9554673220682,1,8,1
633,60.3972564182107,4.91095986104926,1,5,1
634,60.396755019341,5.24970431509484,1,6,1
635,60.4100271802106,0.457532705977105,1,3,3
636,60.4194081138558,3.98459110142704,1,4,1
637,60.4197210815676,5.26647342539367,1,5,1
638,60.4085686863754,2.67654487880204,1,1,1
639,60.4127621708602,2.54571450335207,1,3,1
640,60.3946161951678,4.45082263645428,1,6,1
641,60.3671370209504,0.25591222938305,1,2,1
642,60.3807723897902,2.73078096270045,1,3,1
643,60.3655952903884,2.43133977106101,1,2,1
644,60.366993553942,3.20274799331348,1,2,1
645,60.3802737282512,0,1,1,2
646,60.401932617618,6.73324105488844,1,9,1
647,60.3872008652649,6.7991210051374,1,4,1
648,60.3844022216065,6.94612716778073,1,9,1
649,60.3939408262969,7.012309443575,1,9,1
650,60.4291037654799,3.04229857165177,1,6,1
651,60.4230595042243,0.913202547318409,1,1,1
652,60.4041659512439,6.39532614913489,1,5,1
653,60.4240083880294,4.53389244628206,1,4,1
654,60.4197825047009,7.71398523768661,1,8,1
655,60.4258108641999,3.97651148174806,1,4,1
656,60.4128135744586,1.43698461605827,1,3,1
657,60.4306382017308,2.26380140509823,1,2,1
658,60.4192503720249,4.03501508553186,1,5,1
659,60.4529722589277,0,0,5,2
660,60.4610987647512,5.15053282271927,1,5,1
661,60.4964740984607,2.1614252180884,1,5,1
662,60.5257314773278,6.6248774565425,1,8,1
663,60.5233260667296,6.1199227717183,1,6,1
664,60.5294631652289,1.09299876203048,1,2,3
665,60.5048962173967,1.27659115921765,1,3,1
666,60.5231301120638,1.20778776986992,1,3,1
667,60.5334954264041,2.1539878994218,1,1,1
668,60.5450105319292,1.36928254065423,1,3,1
669,60.5780998402076,1.17101617249559,1,1,1
670,60.6151791102095,1.65542425098962,1,3,1
671,60.6157785392829,1.70322744631702,1,2,1
672,60.6518762573682,0,1,9,2
673,60.6549026553065,0.764070890924528,1,3,1
674,60.6751619099141,0,1,6,2
675,60.6696315488171,4.28089125617447,1,6,1
676,60.7036577908088,6.02755441226492,1,8,1
677,60.7053853331767,1.08159342757533,1,1,1
678,60.6950538403286,4.38362295724068,1,5,1
679,60.704166091605,4.29283935289521,1,7,3
680,60.7151712884269,0,1,8,2
681,60.7237700752661,7.27220539715661,1,8,1
682,60.7107221396574,2.89924802483966,1,3,1
683,60.6991349649558,1.90342429420443,1,2,1
684,60.696757504127,6.73452995329739,1,9,1
685,60.7186940297091,0,1,7,2
686,60.7394367588437,4.17169581710483,1,6,1
687,60.7502068690451,4.95650419811499,1,6,1
688,60.7684860651586,0,1,2,2
689,60.7518555204909,8.93709701754034,1,8,1
690,60.7635891122683,1.59706556001146,1,3,1
691,60.7742481339948,2.80344096408359,1,1,1
692,60.7938020772665,3.22592632039497,1,5,1
693,60.8015012256222,4.54464516005259,1,5,1
694,60.7795605351216,2.95571302936131,1,1,1
695,60.7775278051986,1.15703578961719,1,2,1
696,60.7859508245247,5.43862244273823,1,4,1
697,60.7923245335674,2.63948158325396,1,1,1
698,60.8192680590227,3.88819599730399,1,4,1
699,60.8091333135256,1.69054333698832,1,3,1
700,60.7670192343658,7.02601939714123,1,5,1
701,60.7425520412584,6.70260257521865,1,6,1
702,60.7681969898438,0.35779437690725,1,2,1
703,60.7344500762414,4.5720489801418,1,5,1
704,60.7159409002818,1.60783655133267,1,2,1
705,60.7032827122947,0.717333395074213,1,2,1
706,60.7072466637892,4.65313726615141,1,7,3
707,60.7082585571189,3.10624743383283,1,2,1
708,60.725875126351,3.17865867448862,1,7,3
709,60.7538569069778,1.68974897677727,1,2,1
710,60.7776781701541,4.81038127988223,1,8,1
711,60.7892969264712,3.18531556853405,1,7,3
712,60.7884563053877,5.89967753205252,1,4,1
713,60.7815744351733,5.01078511884134,1,6,1
714,60.7818901735043,4.03841823732396,1,5,1
715,60.8061779770781,2.44700932320998,1,4,1
716,60.7504674170447,15.1663626868776,1,9,1
717,60.7542910364923,3.91419144903246,1,7,3
718,60.7375290991944,11.4006180448289,1,8,1
719,60.7055805490114,1.68627296594051,1,3,1
720,60.7104507014668,3.39169071461588,1,7,3
721,60.7045966877274,4.90567981155035,1,7,3
722,60.7333974293309,1.16828651273049,1,1,1
723,60.736633668237,0.628832315247893,1,2,1
724,60.7514944762753,2.97054055233578,1,7,3
725,60.7685205192283,4.51880259825182,1,5,1
726,60.7888155568136,3.12610663478846,1,7,3
727,60.7776818818881,1.55498037266713,1,2,1
728,60.7649678515154,9.04277339345634,1,9,1
729,60.7765160342393,0.856447647600074,1,3,3
730,60.8138192851984,0.891338833504588,1,2,1
731,60.7958179977863,1.96628826416116,1,2,1
732,60.782131960589,9.27500403745718,1,8,1
733,60.78392691378,6.3785380273673,1,8,1
734,60.7716777959491,5.8861817694571,1,5,1
735,60.7871673688055,2.83397905610462,1,4,1
736,60.7998948412949,7.2560051534976,1,9,1
737,60.7808207310509,4.7498894577002,1,5,1
738,60.7905936556288,3.54573800733447,1,7,3
739,60.7908731780221,4.3068027321055,1,5,1
740,60.7815245052445,4.14125833316533,1,5,1
741,60.7669844434978,5.35513033293344,1,6,1
742,60.7932254004711,2.01388939923003,1,3,1
743,60.8229540264109,4.64890617357884,1,9,1
744,60.8467141684588,3.50771792353017,1,4,1
745,60.8400426331576,2.45082301142301,1,2,1
746,60.8395131714476,8.88892353231971,1,8,1
747,60.8542382493213,3.05581887091031,1,4,1
748,60.8348676642424,6.62747346872349,1,4,1
749,60.8313610463298,9.28562574246265,1,9,1
750,60.8406216877246,5.41306389153505,1,4,1
751,60.8386749628068,1.16976807561068,1,2,1
752,60.8389664100196,4.57873661180588,1,7,3
753,60.8620472077372,4.41086442008106,1,4,1
754,60.8803739704276,2.54735848437749,1,4,1
755,60.8583099755871,1.74398731588968,1,3,1
756,60.8671421791202,3.46069588690261,1,9,3
757,60.8632517605294,6.31186989370326,1,6,1
758,60.8648668818735,5.12416123871323,1,5,1
759,60.8900431012684,2.9687241286821,1,7,3
760,60.9140079242424,5.39111784374049,1,8,1
761,60.9311777047373,0,1,2,2
762,60.9532038315521,2.21301446107785,1,3,1
763,60.9788429199874,1.65200850590869,1,1,1
764,60.9667615162601,8.32280406668031,1,8,1
765,60.949727683701,0.399587457532005,1,1,1
766,60.9633168007114,2.31569265130192,1,5,3
767,60.9500861685816,8.72403273835568,1,9,1
768,60.9660893872514,6.87140607254583,1,8,1
769,60.9420009789877,4.36920410867722,1,5,1
770,60.9181078477472,10.4574400309729,1,8,1
771,60.8975673334871,1.37080135457355,1,2,1
772,60.8716169935865,11.032311707089,1,9,1
773,60.8677951795795,1.3118681101897,1,3,1
774,60.8773062104096,3.41192314203206,1,6,1
775,60.8810188229488,7.44833934629788,1,9,1
776,60.8768612405392,1.55267676651642,1,2,1
777,60.8894874324633,1.89038599026782,1,2,1
778,60.8860956823517,7.35511267940407,1,8,1
779,60.8862138016016,3.51439454281735,1,7,3
780,60.866590065933,7.90407494705995,1,6,1
781,60.8730400017455,3.13309638441146,1,7,3
782,60.8445053324521,7.26813698933019,1,6,1
783,60.822935954734,3.14871827220887,1,2,1
784,60.8190563683205,3.54072611823958,1,5,1
785,60.8060766379952,1.03482917934238,1,2,3
786,60.7932986219686,10.3507445060815,1,9,1
787,60.8156605198304,3.99884785310632,1,5,1
788,60.8150379445583,3.93134815408436,1,5,1
789,60.8126246671732,2.34958798799623,1,4,3
790,60.8191234798658,8.45233545712719,1,8,1
791,60.8114822107568,1.6601332521805,1,1,1
792,60.7988864129189,6.68804121303864,1,6,1
793,60.8277190394842,3.08351741746694,1,5,1
794,60.8216718465619,6.44306681794215,1,5,1
795,60.8192504975391,0.0908109001881142,1,1,3
796,60.8193495980384,0,1,7,2
797,60.8517941221986,5.21065341803425,1,9,1
798,60.881733847521,3.30548866541228,1,4,1
799,60.8985836703211,0,1,7,2
800,60.8962451696837,4.63131736750139,1,7,3
801,60.9129694029421,5.40085212971157,1,9,1
802,60.909258044431,1.57190242833484,1,3,1
803,60.926082015723,4.36770943448829,1,5,1
804,60.9300432738808,5.65444851597632,1,4,1
805,60.9118064382479,5.16393523993771,1,5,1
806,60.8952560799633,8.83260717572314,1,9,1
807,60.907459108699,7.67491400010002,1,8,1
808,60.9119036206388,4.27037236679573,1,7,3
809,60.9302664525817,3.34147255520655,1,4,1
810,60.9303793231484,1.11079637062027,1,1,1
811,60.9280649092875,9.98614244531216,1,8,1
812,60.9323011344324,7.75071552927422,1,9,1
813,60.9412011109811,1.07090732291359,1,1,1
814,60.9268288073282,5.36992067142676,1,7,3
815,60.9185856877839,4.71064071165683,1,7,3
816,60.938934102317,3.71259483210218,1,6,1
817,60.9251724878944,6.84384446945572,1,4,1
818,60.930407107975,3.62478222542855,1,6,1
819,60.9309984569434,0.530246006109098,1,2,1
820,60.9256336868411,3.52564281544217,1,5,1
821,60.9352252950211,3.42527594518512,1,7,3
822,60.9144625926786,0.0583612367385962,1,1,1
823,60.9105355354692,3.45303651535969,1,5,1
824,60.9169243921911,3.58085530613265,1,6,1
825,60.8836281686289,7.63262611317658,1,5,1
826,60.8924822399446,7.97013530121887,1,8,1
827,60.887338827312,3.61141969272506,1,4,1
828,60.8915724923792,3.19585585469308,1,6,1
829,60.8793075914007,8.43670412834993,1,9,1
830,60.8968363816896,3.34279561537041,1,4,1
831,60.9177502749929,1.57800602691505,1,3,1
832,60.8781139720389,6.85835171068969,1,5,1
833,60.882355175844,1.2992097201093,1,2,1
834,60.8801477413925,1.77342087462426,1,3,1
835,60.8952327033041,3.85121044385143,1,6,1
836,60.9073766855673,3.37159781834092,1,5,1
837,60.9249663105954,3.36569319816262,1,7,3
838,60.9317339449905,3.20840875351359,1,5,1
839,60.9093527814691,7.39875621160534,1,6,1
840,60.9142848657953,5.7446853207248,1,4,1
841,60.8937559017752,0.164475149691364,1,2,1
842,60.8878649594597,7.06052380891692,1,8,1
843,60.889260762485,1.70575825943716,1,2,1
844,60.8842916247693,10.0461931918006,1,8,1
845,60.8819525285425,1.49892917324698,1,3,1
846,60.8635661106531,5.12138386412946,1,4,1
847,60.8676680401981,0.788651454815876,1,1,1
848,60.877585915287,4.21182918464291,1,7,3
849,60.8474661283648,7.02488102583153,1,6,1
850,60.816223906751,8.3969138587314,1,5,1
851,60.7995590256805,0.814813307087475,1,1,1
852,60.8031672413587,7.00090913371247,1,9,1
853,60.7836113797075,2.62245703852207,1,3,1
854,60.7887346001944,4.09762584074512,1,9,3
855,60.7869913893243,2.04813084642301,1,3,1
856,60.7943836633247,1.67907802212334,1,1,1
857,60.7898110167017,0.38029785037509,1,3,1
858,60.7989528747989,4.01951232014554,1,5,1
859,60.8058194600021,4.99770128774809,1,6,1
860,60.7994546019331,0.70462282787907,1,3,1
861,60.8129736758468,6.13415476868104,1,9,1
862,60.8273930983435,3.51652152444454,1,5,1
863,60.8407008867495,4.17436926449695,1,4,1
864,60.8087764259753,6.29345555749477,1,5,1
865,60.8072995360001,4.02391609809156,1,6,1
866,60.8199745741464,0,1,6,2
867,60.799187308834,1.9839151088055,1,1,1
868,60.7920362298068,1.96215271721804,1,1,1
869,60.8052910494394,3.42061759224572,1,7,3
870,60.7925705042751,10.9950578859065,1,9,1
871,60.7810235003148,4.254054495715,1,6,1
872,60.7702067928425,3.08182460452108,1,1,1
873,60.7845963245552,5.03148273173663,1,5,1
874,60.7680169366498,4.99360118693267,1,6,1
875,60.7664714357923,0.256115817626234,1,3,1
876,60.772457225306,1.40174455890324,1,2,1
877,60.7751381772517,3.39204557309045,1,8,3
878,60.7912264702421,4.93865553377009,1,5,1
879,60.8065483578682,0.205714528731501,1,1,1
880,60.7936721952019,2.59622605043911,1,2,1
881,60.791889868932,2.33780351082293,1,2,1
882,60.8154313831303,4.35939023614872,1,9,1
883,60.8005570162813,0.234525346853395,1,2,1
884,60.8067554647122,0.925747096280873,1,3,1
885,60.8146053928558,3.46641510473074,1,7,3
886,60.8209688861919,1.58552201846962,1,2,1
887,60.8380904027425,4.8193809759651,1,4,1
888,60.8492294499959,0,1,1,2
889,60.8632507471539,0.77627551030408,1,3,1
890,60.8537032076479,2.71707843513482,1,3,1
891,60.8544245328322,3.51695171205141,1,7,3
892,60.8334065879357,11.006663908639,1,8,1
893,60.8359530230861,7.85534189307566,1,9,1
894,60.848074061546,3.19111839071809,1,4,1
895,60.8574425596969,5.64824655950623,1,8,1
896,60.8495480585672,2.24223015171653,1,3,1
897,60.8383094530954,3.35499464857638,1,2,1
898,60.8463310858333,3.87023818721506,1,7,3
899,60.8496055305081,0.121565281723885,1,2,1
900,60.8055252631374,1.39272560824765,1,3,1
901,60.7923777087319,2.42936068962809,1,2,1
902,60.7775055654525,0.318984145630586,1,1,1
903,60.7856321010827,0,1,3,2
904,60.7894097757866,5.42920901863129,1,4,1
905,60.7859735730582,4.35051029340418,1,6,1
906,60.7920409961287,4.00221116010715,1,7,3
907,60.8062828024441,6.25244438019724,1,9,1
908,60.8028863781942,3.54198669234175,1,5,1
909,60.7988411643667,2.68926810651517,1,2,1
910,60.8109796822873,0,1,4,2
911,60.7979125856028,6.94286178036529,1,5,1
912,60.7939839624448,2.78240082854546,1,3,1
913,60.7712087644673,8.2386401879949,1,6,1
914,60.7888549218562,2.96386985599229,1,5,1
915,60.7958499137828,4.84661816280258,1,5,1
916,60.7983234438404,2.05232575878734,1,6,3
917,60.8063382903763,2.51897307369699,1,3,1
918,60.8004808778472,10.1714765843899,1,8,1
919,60.7878712352793,8.93793477063348,1,8,1
920,60.8093354854931,0.932538728872362,1,2,1
921,60.8072952000213,8.77788234038537,1,8,1
922,60.8118439405607,0,1,4,2
923,60.8211248142716,7.52927920363273,1,8,1
924,60.8032782684983,10.004037385023,1,8,1
925,60.8026968063983,2.10979400954462,1,6,3
926,60.7962573606871,0.241745317566485,1,1,1
927,60.7909740135947,2.86194017412714,1,2,1
928,60.7921472334264,5.23662911721481,1,5,1
929,60.7815084316141,7.21434167670287,1,5,1
930,60.7762060405738,2.74640137362795,1,1,1
931,60.7610921215754,1.6885216027869,1,2,1
932,60.747649691032,9.88724223710952,1,8,1
933,60.7494996870937,9.41038304641176,1,8,1
934,60.7432075365782,5.64503306088414,1,5,1
935,60.7490508971116,1.53403163382686,1,2,1
936,60.7521313381081,2.55003616701785,1,3,1
937,60.7592080797074,0.161582498322761,1,1,1
938,60.7466139000365,10.7355225570449,1,9,1
939,60.7379242724276,1.31425781763565,1,2,1
940,60.7262443691609,6.72256914231522,1,4,1
941,60.7344873464158,0,1,1,2
942,60.7311307948698,5.73824562637701,1,5,1
943,60.711146973203,8.4068477189972,1,6,1
944,60.7271317381015,0,1,9,2
945,60.7308074554777,1.91541160478107,1,3,1
946,60.7435198499193,0.087001942327908,1,2,1
947,60.7552595247563,0,1,2,2
948,60.7505472824075,4.73861327434062,1,7,3
949,60.7508494127431,8.5738119492965,1,8,1
950,60.7758106503961,3.57589358722934,1,5,1
951,60.7675956028386,6.67656432337349,1,4,1
952,60.7840260158526,2.41829845982286,1,7,3
953,60.7735090703202,2.00328119998382,1,2,1
954,60.7447554453788,13.0740564994715,1,9,1
955,60.7450300461393,4.10948696788515,1,6,1
956,60.7550272866625,3.16298388359738,1,6,1
957,60.7456029947478,5.84495900404163,1,5,1
958,60.7400224495461,0.251804572519061,1,2,3
959,60.7373124149745,1.71214891817649,1,2,1
960,60.7171075960729,9.60110631840008,1,9,1
961,60.7320199734532,0.617960493980259,1,1,1
962,60.7302759306296,6.04553401690424,1,5,1
963,60.7205544382098,2.77685576853696,1,3,1
964,60.7121143118834,4.35279298288098,1,5,1
965,60.7344478505424,1.80008429678614,1,2,1
966,60.7187991382871,4.38692667393663,1,5,1
967,60.7282923673098,3.00133364276563,1,7,3
968,60.7296509907852,2.84110532938322,1,2,1
969,60.7512353566221,3.63924846761491,1,5,1
970,60.729574720866,6.28309770675712,1,4,1
971,60.7442639390967,2.49977376011431,1,7,3
972,60.7516759995182,8.10742787857065,1,9,1
973,60.7775119691071,0,1,7,2
974,60.7556320806217,2.85567848420266,1,2,1
975,60.7474977101023,0.345051386842734,1,1,1
976,60.7407669357343,2.83256870031341,1,3,1
977,60.7470920807702,5.22726001777663,1,4,1
978,60.7373118216212,0.58376547464371,1,2,1
979,60.7320686043405,5.29284648798087,1,6,1
980,60.7036578034909,8.53064264390954,1,6,1
981,60.6849230564401,4.30284269021253,1,4,1
982,60.6971096044442,6.06020807774534,1,9,1
983,60.6914272391749,1.1341655836752,1,2,1
984,60.7009389227607,0.62066219995684,1,2,1
985,60.7099587260747,3.07029576570098,1,7,3
986,60.7162191868928,4.38490514769188,1,4,1
987,60.7194251019129,6.35888388436748,1,9,1
988,60.7229458514116,3.99336212024912,1,5,1
989,60.7140049054356,2.78750610074808,1,2,1
990,60.7188681163713,7.41831820303047,1,9,1
991,60.7038880379139,9.78818135508011,1,9,1
992,60.712404055624,2.94915686200477,1,7,3
993,60.7229292824251,2.20641026067657,1,2,1
994,60.7125629138743,6.76892573711885,1,4,1
995,60.7153525922864,3.3891120257708,1,6,1
996,60.7161708264218,0.884968470827747,1,2,1
997,60.7064410370151,10.4456096026859,1,9,1
998,60.7082449842964,1.30633974995666,1,1,1
999,60.7159426309146,4.09905427807705,1,7,3
1000,60.7192735253934,4.15998201620151,1,4,1
